id,usuario_id,tipo_moneda,cantidad,valor_actual
3153,2157,ADA,"39823,03639212","1,43"
3154,332,BNB,"25,26149908","427,43"
3155,11956,BNB,"13,41980745","269,28"
3156,7866,SOL,"41,96208337","119,82"
3157,10191,USDT,"78610,14462024",1
3158,4850,XRP,"38849,95257922","0,74"
3159,5799,DOT,"341,18121914","23,12"
3160,3768,USDT,"60978,9911432",1
3161,10468,DOT,"344,05116578","15,86"
3162,8677,BTC,"1,08200107","53822,84"
3163,4808,XRP,"15782,17617713","0,67"
3164,8564,SOL,"405,74907446","54,64"
3165,3782,XRP,"48861,74985086","0,41"
3166,7979,XRP,"25028,73513588","1,71"
3167,5914,XRP,"18432,17436476","1,87"
3168,1121,ADA,"50287,92971985","1,03"
3169,11271,XRP,"2589,67984447","0,96"
3170,4124,DOT,"573,95679173","24,19"
3171,1768,BNB,"32,3453235","279,77"
3172,10365,SOL,"124,28181321","144,28"
3173,7680,ADA,"33724,46015243","0,36"
3174,10673,BTC,"1,28441714","54893,75"
3175,6928,DOT,"535,57057754","13,35"
3176,2409,USDT,"32590,84394506",1
3177,4307,BTC,"1,39027262","66987,48"
3178,3520,ADA,"70577,83004034","1,38"
3179,12384,SOL,"364,94917915","60,96"
3180,3673,ADA,"28516,39352352","1,49"
3181,9404,XRP,"2179,88378262","0,32"
3182,6553,USDT,"19832,0985409",1
3183,3848,BNB,"15,14461267","459,7"
3184,1660,BNB,"14,12952699","227,65"
3185,10877,ADA,"80739,3815892","0,92"
3186,12159,XRP,"20326,58375003","1,65"
3187,6901,BTC,"1,71006592","62850,89"
3188,5361,SOL,"77,00848661","44,22"
3189,2411,BNB,"48,62015508","273,34"
3190,1149,ETH,"4,03710328","1564,66"
3191,3205,SOL,"273,5091228","27,53"
3192,9921,XRP,"34944,27907725","1,88"
3193,8680,ETH,"2,82619723","3107,57"
3194,6264,BNB,"25,77960411","424,6"
3195,2353,DOT,"225,70904355","7,89"
3196,6661,XRP,"19539,76752034","0,62"
3197,6976,DOT,"868,57200911","9,31"
3198,6227,ETH,"1,26066201","2650,26"
3199,4676,BTC,"1,33514934","50590,18"
3200,11122,BNB,"19,53540585","214,17"
3201,8001,ETH,"5,92863893","2312,16"
3202,10158,BNB,"47,96169509","253,94"
3203,6997,DOT,"141,43189983","21,98"
3204,10956,ETH,"3,31092051","1745,53"
3205,3712,DOT,"430,77514678","7,42"
3206,1580,BTC,"0,16920369","43431,6"
3207,6690,ETH,"1,34416308","1602,95"
3208,667,BNB,"40,84719237","270,54"
3209,9042,SOL,"335,82584537","36,09"
3210,5369,ADA,"32744,91980373","0,78"
3211,11912,BTC,"0,17395961","41938,09"
3212,11733,ADA,"23454,97373648","0,97"
3213,1982,ADA,"91617,07659835","1,47"
3214,7125,SOL,"185,36840998","43,45"
3215,8752,BTC,"1,80800106","50495,66"
3216,3904,BTC,"2,40143654","55190,87"
3217,8081,ADA,"7997,69383221","1,16"
3218,10631,SOL,"222,41462988","38,83"
3219,527,BNB,"19,9595994","403,51"
3220,2279,BNB,"36,11765872","328,21"
3221,7292,ADA,"65351,84811922","0,96"
3222,228,USDT,"38735,06314286",1
3223,11788,USDT,"78012,17633751",1
3224,6691,USDT,"99991,33488355",1
3225,1657,ETH,"8,92773816","1683,98"
3226,2367,ADA,"36121,55810511","0,6"
3227,2092,ADA,"51946,7570145","0,96"
3228,9986,ETH,"9,75163656","2324,47"
3229,8597,ADA,"43956,38462585","0,58"
3230,1983,ETH,"6,19355787","3830,74"
3231,4559,XRP,"40882,66668415","1,8"
3232,1751,USDT,"82029,79271562",1
3233,8080,ADA,"20973,48798786","1,4"
3234,1350,USDT,"80296,14814959",1
3235,7550,ADA,"42136,04428882","1,23"
3236,4688,ADA,"6501,20401734","0,33"
3237,5773,XRP,"13313,04597367","0,39"
3238,1610,BNB,"43,75260362","293,42"
3239,970,SOL,"496,53352858","139,8"
3240,2726,ADA,"88023,50877179","0,54"
3241,7081,DOT,"45,92182346","4,44"
3242,7383,USDT,"66610,65886694",1
3243,7681,DOT,"578,71214944","7,18"
3244,3720,XRP,"35559,94165424","1,9"
3245,5767,BNB,"4,49364571","212,82"
3246,3019,ADA,"70133,62722757","0,55"
3247,9638,USDT,"85532,54353043",1
3248,1906,BTC,"2,51236704","63915,17"
3249,1245,SOL,"192,22992628","139,14"
3250,10311,XRP,"48713,29864835","1,42"
3251,9442,ETH,"0,43600858","1880,59"
3252,1718,USDT,"78207,87570466",1
3253,5,SOL,"255,10231366","147,04"
3254,3893,XRP,"42230,9514115","1,21"
3255,1820,ETH,"9,91328159","3812,6"
3256,1971,USDT,"51979,25168217",1
3257,3214,ETH,"4,54100904","3138,12"
3258,2209,DOT,"30,42143039","9,52"
3259,8421,SOL,"323,9804231","71,16"
3260,10254,SOL,"99,4210891","27,14"
3261,8183,ETH,"4,90880637","2431,13"
3262,327,USDT,"90428,77321058",1
3263,723,ETH,"2,31605663","2459,24"
3264,819,ETH,"7,63561865","2720,28"
3265,4335,BNB,"43,98126437","438,71"
3266,13,SOL,"157,72019185","128,85"
3267,4890,ADA,"33790,88565836","0,88"
3268,1727,ETH,"7,28822967","3601,58"
3269,5417,USDT,"36907,79795662",1
3270,902,USDT,"68549,3903886",1
3271,7637,BNB,"25,436477","396,21"
3272,8898,BTC,"1,41184459","48300,72"
3273,7789,DOT,"225,57858523","12,39"
3274,8457,XRP,"15935,81913913","1,38"
3275,3741,ETH,"9,80300872","2608,53"
3276,6892,ETH,"0,38102063","3929,55"
3277,1753,SOL,"389,17795621","194,71"
3278,8397,DOT,"729,76099656","21,09"
3279,2707,SOL,"332,82014887","25,88"
3280,3556,DOT,"203,13060936","17,9"
3281,12372,XRP,"31971,45267455","0,32"
3282,6235,USDT,"26924,10500049",1
3283,2216,ADA,"67417,42317996","0,72"
3284,11933,ETH,"5,58450111","3941,93"
3285,4829,DOT,"515,89665347","11,79"
3286,3691,ETH,"7,9858957","1958,63"
3287,11912,BNB,"34,90214409","421,13"
3288,6531,XRP,"3671,51973695","1,17"
3289,8454,ETH,"1,96037806","1724,1"
3290,3566,SOL,"87,5384155","34,83"
3291,313,XRP,"40907,65976711","1,41"
3292,10014,XRP,"47476,81071806","1,51"
3293,3006,BTC,"0,28184475","48973,74"
3294,3116,XRP,"18827,42488006","1,74"
3295,8722,SOL,"174,65247407","79,96"
3296,1494,ETH,"0,27060377","2479,59"
3297,7159,BTC,"2,47570563","64116,12"
3298,8865,ADA,"15179,16166675","1,03"
3299,2061,BNB,"26,72431107","459,7"
3300,7174,DOT,"838,53742472","7,58"
3301,2772,DOT,"558,55499414","21,67"
3302,8538,BNB,"23,18285246","436,67"
3303,10479,DOT,"463,77869141","23,02"
3304,12093,ADA,"7941,68393689","0,77"
3305,8134,ETH,"9,06479137","3026,55"
3306,11295,XRP,"28315,81216391","1,34"
3307,3852,BNB,"38,71395939","248,3"
3308,4890,DOT,"509,72416269","17,9"
3309,6609,BNB,"38,85602927","252,49"
3310,6758,BNB,"45,40298998","325,17"
3311,2608,ETH,"5,83283946","2869,28"
3312,5436,DOT,"694,52403459","23,62"
3313,10397,SOL,"349,83246497","43,1"
3314,5903,XRP,"7732,57942806","1,07"
3315,4659,BNB,"30,66668264","258,86"
3316,2769,BTC,"2,25050096","49272,91"
3317,7882,DOT,"26,72304187","6,49"
3318,1507,USDT,"32585,38110659",1
3319,1531,SOL,"107,84119055","51,46"
3320,9440,XRP,"8610,36421026","1,97"
3321,10081,BTC,"1,81818648","47111,4"
3322,5225,XRP,"44547,95076994","0,7"
3323,7187,USDT,"45062,0145752",1
3324,2249,XRP,"47854,57628539","1,35"
3325,8728,XRP,"21599,3211694","1,32"
3326,10438,USDT,"19252,16771908",1
3327,9626,DOT,"506,26404285","24,77"
3328,9296,BNB,"7,95130386","250,6"
3329,11717,ETH,"0,94536122","3070,37"
3330,7855,BTC,"1,4965931","62984,73"
3331,9356,XRP,"11572,80174062","1,38"
3332,4900,XRP,"45980,94182652","1,99"
3333,2975,ADA,"25157,41643891","0,66"
3334,10406,USDT,"61737,05777756",1
3335,5796,ETH,"4,10114695","2256,23"
3336,916,ETH,"1,85594628","2307,99"
3337,4576,XRP,"27231,48372377","0,46"
3338,6761,BTC,"0,42435838","50024,25"
3339,648,DOT,"850,84726872","5,56"
3340,8448,DOT,"990,89229844","11,2"
3341,6267,BNB,"48,72652448",488
3342,5128,ADA,"26747,11226941","0,93"
3343,6419,BTC,"1,9318033","50402,62"
3344,9068,DOT,"388,01182088","6,92"
3345,6342,SOL,"103,57282683","101,56"
3346,5206,BNB,"36,84330384","328,49"
3347,10808,USDT,"25844,87417434",1
3348,9731,XRP,"34366,90951987","0,31"
3349,1596,DOT,"226,23131503","16,15"
3350,7310,SOL,"222,45918641","148,39"
3351,6182,BTC,"1,95780772","50103,2"
3352,11202,BTC,"0,71237808","47785,63"
3353,10348,USDT,"49158,15274565",1
3354,12275,USDT,"24202,87494811",1
3355,842,ADA,"78325,004772","0,96"
3356,11543,XRP,"28168,60094931","0,74"
3357,4369,SOL,"396,87947736","33,51"
3358,11830,DOT,"999,6486891","9,65"
3359,8620,SOL,"84,05243772","95,14"
3360,2929,DOT,"619,52511692","4,22"
3361,7786,DOT,"768,69877598","8,04"
3362,11973,DOT,"41,68373118","21,88"
3363,1037,SOL,"488,40192942","43,63"
3364,5757,BNB,"1,00342661","487,83"
3365,9680,DOT,"537,99064863","13,92"
3366,12383,BNB,"16,22126261","317,68"
3367,824,BNB,"25,82382996","264,06"
3368,1122,BTC,"1,99108905","55501,92"
3369,7135,ADA,"27971,17782573","0,86"
3370,11874,XRP,"16044,18257764","0,72"
3371,2834,SOL,"316,97190718","192,27"
3372,543,DOT,"854,49410287","18,67"
3373,10838,SOL,"307,09145415","172,63"
3374,1182,XRP,"47773,68761866","1,62"
3375,998,ETH,"1,71364758","1989,78"
3376,3245,XRP,"12305,43688145","1,3"
3377,2117,BNB,"29,44631547","284,51"
3378,12149,ADA,"91085,81556928","0,88"
3379,3724,SOL,"79,18691712","109,47"
3380,7220,USDT,"14435,99387615",1
3381,2397,SOL,"196,74922745","108,74"
3382,3675,BNB,"16,43367425","262,85"
3383,3488,USDT,"87254,42101661",1
3384,7141,XRP,"6848,61178623","1,29"
3385,6257,XRP,"37435,970754","1,87"
3386,2308,BNB,"47,7965307","400,44"
3387,2960,BTC,"2,58857844","50239,35"
3388,2123,XRP,"19871,5079237","1,94"
3389,4121,ADA,"64858,31579808","0,76"
3390,3024,USDT,"83969,45549141",1
3391,6187,BNB,"17,89503366","417,27"
3392,10854,BTC,"0,55539466","53122,9"
3393,1856,DOT,"983,10942996","18,74"
3394,10052,DOT,"19,41115242","23,56"
3395,843,XRP,"3143,60895354","1,52"
3396,318,USDT,"33587,77928073",1
3397,1618,BNB,"9,49456777","273,89"
3398,11724,BTC,"0,21012877","46520,98"
3399,2313,USDT,"69237,78907341",1
3400,8896,DOT,"581,30830591","17,75"
3401,2356,ETH,"4,22883725","2653,44"
3402,9444,SOL,"423,69140862","138,99"
3403,2417,USDT,"91528,15314894",1
3404,1596,XRP,"27792,86946627","0,72"
3405,9177,USDT,"8522,28256322",1
3406,12363,ADA,"9506,43814887","0,58"
3407,8774,ADA,"37272,16642107","0,74"
3408,12191,BNB,"25,70954575","293,54"
3409,5547,ADA,"7895,47791192","1,1"
3410,11311,XRP,"12269,18101276","1,75"
3411,1379,BNB,"27,78972196","345,65"
3412,6742,BTC,"2,50944719","43024,89"
3413,1200,XRP,"9855,27499387","1,73"
3414,3223,BTC,"2,75319148","61751,58"
3415,4221,SOL,"363,86996058","47,48"
3416,11032,USDT,"62308,31836788",1
3417,3628,ADA,"85503,85541761","0,38"
3418,5792,BTC,"2,59596215","48234,49"
3419,10883,ETH,"2,6190967","3164,32"
3420,5072,DOT,"339,27058796","5,78"
3421,4808,ETH,"7,83143922","3973,14"
3422,10982,ADA,"53327,12433808","0,97"
3423,4294,DOT,"633,07501955","22,13"
3424,11353,ADA,"16932,07062947","1,23"
3425,9568,DOT,"315,28643343","5,06"
3426,11010,DOT,"395,72859075","18,39"
3427,109,SOL,"268,25552781","184,39"
3428,3498,ADA,"66889,62602718","0,96"
3429,9417,BTC,"2,17638981",43226
3430,4835,USDT,"13888,44574505",1
3431,11440,DOT,"722,98357405","5,67"
3432,9197,USDT,"80184,52085738",1
3433,1592,ADA,"33793,407026","0,68"
3434,7039,XRP,"14789,90991919","0,72"
3435,7020,BTC,"2,66101702","51800,04"
3436,10101,BTC,"0,78586656","65331,48"
3437,2375,DOT,"670,45135117","7,74"
3438,11448,BNB,"10,90203659","403,73"
3439,1083,ADA,"13151,8572865","0,52"
3440,10385,XRP,"17831,02261467","0,7"
3441,3228,DOT,"752,50107165","3,17"
3442,2491,BTC,"2,57587546","46657,79"
3443,10025,USDT,"81384,79369637",1
3444,2000,BNB,"48,92282798","465,14"
3445,5046,BTC,"2,56555007","50928,35"
3446,5367,XRP,"44655,76469213","1,57"
3447,1652,ETH,"1,93485496","2649,3"
3448,1480,BTC,"2,43881125","44432,97"
3449,7139,USDT,"96262,88221973",1
3450,4392,BTC,"0,17772527","42699,85"
3451,33,DOT,"669,03864717","23,83"
3452,369,SOL,"91,01331007","95,9"
3453,2408,ETH,"0,2486945","3232,9"
3454,2931,ADA,"21260,14771527","1,06"
3455,5459,SOL,"371,74834065","123,74"
3456,3012,USDT,"17341,21187354",1
3457,9596,DOT,"19,88312709","21,66"
3458,12246,DOT,"784,67612855","22,7"
3459,10585,ADA,"83710,59573244","1,26"
3460,78,DOT,"702,17727444","22,36"
3461,2911,SOL,"335,7145246","24,14"
3462,39,DOT,"956,27611398","17,53"
3463,3440,DOT,"454,58791755","7,55"
3464,6601,ETH,"5,67896938","3007,32"
3465,3169,ETH,"6,53810614","1994,14"
3466,9070,BNB,"8,67977862","323,72"
3467,6285,USDT,"58459,03247218",1
3468,7458,ADA,"43513,20859253","0,4"
3469,11914,XRP,"20349,94006532","1,69"
3470,10994,SOL,"284,25889142","192,13"
3471,468,XRP,"7635,03314279","1,56"
3472,6655,ETH,"9,17153005","3179,88"
3473,1235,BNB,"45,06167788","216,13"
3474,11266,XRP,"49563,36492198","1,33"
3475,4120,BNB,"15,5089511","309,81"
3476,12319,USDT,"30839,51177296",1
3477,4327,BTC,"0,9037899","48524,61"
3478,1007,ETH,"5,40472056","2393,63"
3479,517,ADA,"90695,24262886","0,95"
3480,3191,DOT,"518,90901937","5,8"
3481,11228,SOL,"273,31888191","69,03"
3482,10343,BNB,"44,72060975","264,49"
3483,2679,DOT,"975,93089301","8,41"
3484,9041,ADA,"41551,65493969","0,9"
3485,2764,ADA,"51959,47457189","0,34"
3486,7292,ETH,"8,94873543","2414,07"
3487,2915,SOL,"161,71773109","118,99"
3488,1459,BTC,"0,34766298",60190
3489,4761,USDT,"90580,98070537",1
3490,3646,SOL,"456,68575372","152,09"
3491,2820,DOT,"286,30213068","14,89"
3492,7057,BNB,"43,63284444","297,05"
3493,9745,SOL,"431,44873824","96,39"
3494,7464,DOT,"489,1445588","4,24"
3495,1393,ETH,"8,97170713","2886,23"
3496,1133,ADA,"95720,25566682","1,4"
3497,9945,ADA,"28713,52954417","0,45"
3498,8417,SOL,"72,30777333","141,26"
3499,8385,ETH,"6,30769558","3160,52"
3500,12119,SOL,"38,724344","39,93"
3501,4467,XRP,"2743,73974389","1,05"
3502,1565,USDT,"51519,17230138",1
3503,3578,BNB,"26,1558972","253,87"
3504,725,BTC,"2,98018763","56417,66"
3505,8141,ETH,"2,45721192","1590,38"
3506,1262,BNB,"23,91424116","314,35"
3507,4322,SOL,"23,92352526","97,24"
3508,10927,ETH,"8,13046387","3027,72"
3509,8970,ETH,"0,17820123","3327,91"
3510,7569,SOL,"77,24607604","178,77"
3511,4940,DOT,"819,95187971","12,02"
3512,5496,BTC,"0,68526661","58879,08"
3513,3277,XRP,"38463,41324498","1,83"
3514,5486,ETH,"8,82985644","3002,26"
3515,5122,DOT,"779,82836259","22,67"
3516,7379,ADA,"98329,44745746","0,46"
3517,10029,BNB,"5,55348598","475,28"
3518,5381,BNB,"19,02915984","305,67"
3519,7978,ETH,"6,40600572","3384,43"
3520,294,ETH,"4,66480903","2179,35"
3521,8731,SOL,"360,33287761","166,8"
3522,11370,SOL,"449,32825861","53,16"
3523,2935,XRP,"36603,01616056","1,19"
3524,821,SOL,"457,51011532","111,68"
3525,9791,DOT,"336,72914266","11,3"
3526,1911,SOL,"118,91898299","158,5"
3527,7266,SOL,"287,51026157","177,34"
3528,9303,XRP,"36208,34717752","1,11"
3529,5543,DOT,"926,43581952","4,36"
3530,6229,BTC,"0,9232887","51937,19"
3531,8100,SOL,"92,16368504","70,38"
3532,11834,ETH,"7,47415411","1880,5"
3533,4591,ETH,"3,59885389","3720,37"
3534,9263,BNB,"30,48277197","313,68"
3535,9270,ADA,"90938,81138142","0,94"
3536,7140,ADA,"14041,89468672","1,23"
3537,8972,BTC,"0,28976794","46696,71"
3538,10694,BTC,"2,44999956","46920,06"
3539,3134,ETH,"9,08181751","2300,72"
3540,3914,ADA,"5413,68308803","1,41"
3541,12006,BNB,"8,6608628","399,48"
3542,796,ADA,"72279,7850441","0,73"
3543,5412,XRP,"31222,06993662","0,75"
3544,1933,BTC,"2,34384683","48893,2"
3545,12175,ADA,"42111,71535444","0,71"
3546,4445,USDT,"77590,95291185",1
3547,1789,ADA,"19008,08708308","1,3"
3548,666,ADA,"81642,72083419","0,97"
3549,9427,SOL,"127,2942139","86,03"
3550,3420,BNB,"2,64587845","433,44"
3551,8429,BTC,"0,52446707","64354,89"
3552,11156,USDT,"64316,35758792",1
3553,6079,BNB,"11,1783192","336,45"
3554,10465,BNB,"26,79430092","351,45"
3555,10078,USDT,"17155,87745143",1
3556,8930,BNB,"30,6302396","348,93"
3557,8224,ETH,"4,75444405","2424,65"
3558,11023,ETH,"6,61948109","3387,22"
3559,4921,SOL,"168,090874","26,75"
3560,4717,BTC,"1,91913941","55232,66"
3561,9250,DOT,"267,71642161","22,55"
3562,3990,SOL,"343,35047052","151,79"
3563,8865,USDT,"24061,49414537",1
3564,6274,USDT,"3103,37987131",1
3565,5864,DOT,"10,24341831","19,4"
3566,5798,USDT,"42078,79413808",1
3567,1333,SOL,"353,70621187","166,39"
3568,9621,SOL,"393,4259643","87,09"
3569,1837,ADA,"88434,05845552","1,37"
3570,5987,SOL,"261,17071468","176,3"
3571,6219,XRP,"37510,51976411","1,58"
3572,5889,BTC,"2,2072544","45555,45"
3573,6862,SOL,"406,91516754","160,04"
3574,4327,XRP,"13686,33272108","1,74"
3575,10699,ADA,"32231,37291843","0,99"
3576,6812,USDT,"76349,63404584",1
3577,2680,BTC,"1,42598473","69516,04"
3578,3186,SOL,"72,47845027","93,62"
3579,2000,DOT,"40,32451762","22,71"
3580,5250,ETH,"5,27979893","3915,03"
3581,6307,USDT,"65399,52501359",1
3582,6179,DOT,"84,02430962","10,87"
3583,6243,BTC,"1,4190954","49735,87"
3584,1738,ETH,"5,83987002","2994,56"
3585,11572,SOL,"462,22501127","79,07"
3586,3756,ADA,"59534,06582024","0,82"
3587,9834,BNB,"13,19824398","252,96"
3588,4312,ADA,"27414,75686597","1,14"
3589,4662,BNB,"15,90074474","240,05"
3590,3163,ETH,"9,41668945","1861,32"
3591,1695,XRP,"3956,10148623","0,47"
3592,747,BNB,"49,03327956","312,58"
3593,11455,BNB,"42,4888156","287,84"
3594,8775,ETH,"5,48195517","2453,37"
3595,6408,DOT,"883,40023162","19,45"
3596,9768,DOT,"984,85371586","12,39"
3597,4366,SOL,"218,04568102","33,37"
3598,11983,DOT,"292,02498596","5,76"
3599,4615,DOT,"519,75179345","9,58"
3600,10983,DOT,"531,56127278","14,31"
3601,2844,ETH,"3,33594588","1676,39"
3602,2350,ADA,"3712,91993299","0,33"
3603,6459,ETH,"3,08984018","2006,04"
3604,6622,USDT,"60831,6060437",1
3605,4411,BNB,"36,68224395","389,83"
3606,7857,SOL,"435,27982549","167,26"
3607,3600,DOT,"908,13462792","4,66"
3608,2876,BTC,"2,21102614","62276,04"
3609,11266,USDT,"85678,16861111",1
3610,3411,ETH,"2,93578169","3975,19"
3611,5598,ETH,"2,15225881","3007,18"
3612,1460,DOT,"613,0234937","24,78"
3613,4699,ETH,"2,95968774","3596,81"
3614,6375,BNB,"14,22219313","242,07"
3615,9512,XRP,"18776,04584319","1,62"
3616,7534,XRP,"14386,17304877","0,98"
3617,2504,BNB,"38,57029863","255,44"
3618,6962,XRP,"38109,52724527","1,97"
3619,11362,XRP,"43164,775796","1,44"
3620,3897,ADA,"99837,00002596","0,78"
3621,9995,USDT,"24602,6797489",1
3622,9328,USDT,"53405,07905061",1
3623,9833,BNB,"24,13161848","278,93"
3624,5110,BNB,"45,07440765","334,61"
3625,9618,DOT,"806,19118513","19,53"
3626,5561,ADA,"61708,54922014","1,29"
3627,777,BNB,"26,30509743","270,54"
3628,1585,USDT,"93516,44778611",1
3629,3906,ETH,"7,28065968","3239,37"
3630,11511,DOT,"719,81593182","10,2"
3631,2792,ADA,"54464,14148127","0,36"
3632,10077,SOL,"122,71026881","146,65"
3633,4230,ADA,"63096,80404846","0,75"
3634,5107,BTC,"1,73316466","48324,16"
3635,10115,USDT,"14261,50577594",1
3636,2993,DOT,"701,89308569","21,9"
3637,995,SOL,"82,69799448","64,24"
3638,9384,DOT,"608,7185907","19,36"
3639,3915,BTC,"2,85783159","69145,09"
3640,5909,BNB,"42,04832928","327,79"
3641,1658,BTC,"0,46264162","42264,65"
3642,1850,USDT,"56101,48477761",1
3643,5944,SOL,"205,65498769","160,46"
3644,10100,USDT,"94761,26220715",1
3645,11875,ETH,"8,27516386","2302,5"
3646,3025,BTC,"2,3257292","65955,25"
3647,339,BTC,"2,19919816","58693,07"
3648,6582,USDT,"66139,87218453",1
3649,2655,XRP,"13455,57949358","0,62"
3650,9666,SOL,"30,10221874","148,96"
3651,2808,BTC,"2,42633851","59619,59"
3652,3710,SOL,"414,96887803","176,02"
3653,1105,ADA,"13078,49782417","1,3"
3654,7217,BNB,"29,68778884","439,41"
3655,10015,XRP,"36424,54649894","1,24"
3656,10458,SOL,"471,00754016","149,16"
3657,10195,XRP,"5873,35788425","1,43"
3658,7319,BNB,"34,02275679","316,93"
3659,1810,BNB,"4,75793956","284,29"
3660,1598,USDT,"78481,18624581",1
3661,3894,ADA,"66177,7519891","1,25"
3662,1749,BNB,"49,11261658","206,49"
3663,2606,DOT,"95,24808983","18,56"
3664,5677,DOT,"882,61302768","3,61"
3665,3130,ADA,"52510,83512482","0,82"
3666,5952,BTC,"1,91600301","64193,47"
3667,11842,USDT,"2329,16398587",1
3668,4868,USDT,"20439,81528366",1
3669,5726,BNB,"12,35982834","467,67"
3670,11370,XRP,"47044,3038851","1,4"
3671,11211,BTC,"0,64811974","54381,8"
3672,1159,ETH,"6,06659741","3979,87"
3673,7473,ADA,"96930,18811407","1,29"
3674,9691,XRP,"24046,48054021","1,22"
3675,10036,BTC,"1,44612017","51109,93"
3676,2716,XRP,"5427,7346055","1,66"
3677,10531,BTC,"2,98848041","52291,08"
3678,8812,BNB,"12,23219263","246,85"
3679,6674,USDT,"79222,14490851",1
3680,6602,ADA,"34722,20256288","0,44"
3681,10925,DOT,"99,08390168","22,68"
3682,12125,USDT,"13104,39533554",1
3683,1529,ADA,"93126,53472997","1,19"
3684,6893,BTC,"0,26890624","43917,58"
3685,7743,XRP,"24047,60488963","1,67"
3686,9009,DOT,"21,68109737","4,3"
3687,11292,ETH,"9,83535904","1644,1"
3688,2589,ADA,"6835,01950094","0,91"
3689,11313,DOT,"132,557424","18,74"
3690,494,XRP,"10500,00107881","0,68"
3691,1996,BNB,"20,60954219","433,26"
3692,6151,USDT,"1845,16877809",1
3693,10641,USDT,"8133,6128769",1
3694,8027,USDT,"50278,6571142",1
3695,990,DOT,"194,45030437","14,84"
3696,529,BTC,"0,14455999","42278,51"
3697,8427,DOT,"138,3873791","19,23"
3698,4049,USDT,"38504,30525194",1
3699,2769,SOL,"77,19115861","100,08"
3700,11247,SOL,"370,4652724","176,98"
3701,904,BNB,"18,92580184","442,09"
3702,7847,XRP,"17081,1621737","1,73"
3703,671,BNB,"15,61359189","391,4"
3704,9832,SOL,"396,21627932","118,51"
3705,1582,BTC,"0,11216547","63118,28"
3706,2914,ETH,"7,09016124","2810,68"
3707,1337,ETH,"9,93717208","1845,14"
3708,4130,USDT,"33352,52633616",1
3709,5800,BNB,"23,5094799","266,91"
3710,12063,DOT,"8,95609322","13,09"
3711,10214,DOT,"212,948256","24,1"
3712,11105,ETH,"6,21650958","3527,61"
3713,515,ADA,"35246,87512029","0,93"
3714,7789,BNB,"13,90896236","236,69"
3715,3430,XRP,"45561,01442267","0,56"
3716,4022,ETH,"0,39592333","3893,88"
3717,4917,DOT,"381,6166075","16,15"
3718,4995,SOL,"412,79031848","50,19"
3719,1884,BNB,"1,25127288","218,61"
3720,1783,BNB,"2,5955249","431,4"
3721,6349,SOL,"205,19521177","85,52"
3722,9930,ADA,"438,81372835","0,58"
3723,2867,USDT,"12525,24436095",1
3724,1662,BTC,"0,45420321","64738,4"
3725,12140,XRP,"32689,11610567","0,45"
3726,3357,BNB,"47,09974162","366,14"
3727,7410,SOL,"226,23263609","162,86"
3728,5846,XRP,"46105,42569943","0,76"
3729,9732,ETH,"0,46185405","3066,39"
3730,2396,BNB,"47,68568733","214,22"
3731,7340,SOL,"15,60482103","32,55"
3732,6827,ETH,"9,29777089","3697,96"
3733,6134,ETH,"1,25310628","2617,45"
3734,5926,DOT,"16,45928655","13,13"
3735,8717,ETH,"8,82401783","3200,52"
3736,12318,USDT,"66597,24214897",1
3737,7763,SOL,"43,18584962","92,08"
3738,10472,XRP,"4891,2545799","1,05"
3739,7103,XRP,"46853,63349555","1,05"
3740,3217,BNB,"8,21938223","351,85"
3741,1306,ETH,"9,87721921","1553,82"
3742,4447,BNB,"40,42755186","223,82"
3743,6709,ADA,"96254,26361718","0,34"
3744,6136,ADA,"66935,78598093","0,56"
3745,10139,ADA,"54479,00090535","1,39"
3746,6578,BTC,"1,98988718","44840,99"
3747,4073,SOL,"438,98778072","60,55"
3748,3527,ADA,"41542,5038743","0,86"
3749,778,ETH,"6,81301822","1552,25"
3750,2666,ADA,"91728,13390085","1,29"
3751,4726,BTC,"0,20499919","59893,33"
3752,547,ETH,"8,46556342","3183,98"
3753,1963,BTC,"2,67097847","69726,98"
3754,3389,ETH,"2,69971695","1540,23"
3755,3215,BTC,"2,45839043","53295,2"
3756,8861,XRP,"39424,2690199","0,33"
3757,9444,ETH,"7,08016577","3594,73"
3758,9066,USDT,"50940,77705925",1
3759,10061,SOL,"167,31621585","162,04"
3760,8616,SOL,"426,14596314","28,03"
3761,2497,XRP,"36429,78449917","1,26"
3762,3125,ETH,"3,99116626","2526,68"
3763,11464,XRP,"2833,43527139","0,49"
3764,2254,BNB,"37,23579974","206,3"
3765,1595,XRP,"782,99146073","0,71"
3766,5445,ADA,"33431,5214566","0,86"
3767,384,BNB,"26,39616435","410,23"
3768,6524,XRP,"18788,21943398","1,42"
3769,11484,DOT,"8,71511805","11,55"
3770,1441,BTC,"0,80307508","63869,64"
3771,9548,ADA,"69623,89326732","1,01"
3772,10444,BTC,"2,04222343","43519,64"
3773,9127,ETH,"8,74377556","2307,92"
3774,5631,BNB,"24,2991768","450,45"
3775,2323,DOT,"999,15166796","21,09"
3776,11026,ETH,"7,96456397","2722,95"
3777,2700,USDT,"3795,0169979",1
3778,6269,BNB,"20,38681703","442,94"
3779,2339,DOT,"670,97760687","7,22"
3780,4290,XRP,"27541,88954302","1,98"
3781,4551,SOL,"265,76206672","157,04"
3782,8393,ADA,"99180,42829423","1,4"
