id,usuario_id,tipo_activo,descripcion,monto
2059,6150,inversiones,Activos financieros,113952.91
2060,2860,ahorro,Activos financieros,25444.28
2061,6385,plan de jubilación,Activos financieros,178123.36
2062,5512,plan de jubilación,Activos financieros,137969.85
2063,9549,ahorro,Activos financieros,56886.82
2064,1127,plan de jubilación,Activos financieros,84301.81
2065,11809,plan de jubilación,Activos financieros,217577.15
2066,4476,inversiones,Activos financieros,48942.68
2067,4142,ahorro,Activos financieros,45213.73
2068,7713,inversiones,Activos financieros,110766.70
2069,402,inversiones,Activos financieros,152281.36
2070,9361,ahorro,Activos financieros,88351.77
2071,1324,plan de jubilación,Activos financieros,195124.06
2072,707,plan de jubilación,Activos financieros,181645.87
2073,526,inversiones,Activos financieros,245895.87
2074,1743,inversiones,Activos financieros,205284.03
2075,5593,ahorro,Activos financieros,61497.40
2076,1910,plan de jubilación,Activos financieros,162021.46
2077,8241,ahorro,Activos financieros,52558.45
2078,4275,ahorro,Activos financieros,83601.74
2079,5090,ahorro,Activos financieros,87412.53
2080,5115,ahorro,Activos financieros,48794.34
2081,3943,ahorro,Activos financieros,57315.71
2082,7221,inversiones,Activos financieros,147482.98
2083,3202,inversiones,Activos financieros,177499.97
2084,7651,plan de jubilación,Activos financieros,59077.08
2085,6321,ahorro,Activos financieros,1802.07
2086,8915,inversiones,Activos financieros,147930.24
2087,2533,plan de jubilación,Activos financieros,201249.89
2088,10320,plan de jubilación,Activos financieros,141714.87
2089,651,plan de jubilación,Activos financieros,199591.15
2090,9805,inversiones,Activos financieros,80478.87
2091,10763,inversiones,Activos financieros,22046.05
2092,3425,ahorro,Activos financieros,94488.05
2093,8003,ahorro,Activos financieros,10571.90
2094,1596,inversiones,Activos financieros,116214.00
2095,12365,inversiones,Activos financieros,197406.08
2096,3479,inversiones,Activos financieros,284303.50
2097,5323,inversiones,Activos financieros,167884.34
2098,7719,ahorro,Activos financieros,76745.20
2099,5517,plan de jubilación,Activos financieros,170250.68
2100,10816,inversiones,Activos financieros,128695.42
2101,3829,ahorro,Activos financieros,79349.93
2102,6312,plan de jubilación,Activos financieros,128649.73
2103,3871,ahorro,Activos financieros,53623.10
2104,5568,plan de jubilación,Activos financieros,233712.39
2105,6903,inversiones,Activos financieros,297447.43
2106,1768,plan de jubilación,Activos financieros,106024.11
2107,676,plan de jubilación,Activos financieros,207407.97
2108,8805,inversiones,Activos financieros,72976.04
2109,2609,ahorro,Activos financieros,37818.78
2110,7098,inversiones,Activos financieros,76972.65
2111,6562,plan de jubilación,Activos financieros,240156.99
2112,800,inversiones,Activos financieros,11364.21
2113,10706,inversiones,Activos financieros,5874.43
2114,3605,plan de jubilación,Activos financieros,6609.36
2115,3624,ahorro,Activos financieros,85644.18
2116,7767,inversiones,Activos financieros,246878.90
2117,7726,inversiones,Activos financieros,167340.60
2118,8570,ahorro,Activos financieros,9881.57
2119,6391,plan de jubilación,Activos financieros,43246.24
2120,5238,plan de jubilación,Activos financieros,222958.21
2121,3780,ahorro,Activos financieros,25996.26
2122,7543,ahorro,Activos financieros,57263.47
2123,3510,ahorro,Activos financieros,73559.46
2124,2902,plan de jubilación,Activos financieros,199261.53
2125,7838,plan de jubilación,Activos financieros,207297.78
2126,507,inversiones,Activos financieros,173293.51
2127,2892,inversiones,Activos financieros,193034.13
2128,9290,inversiones,Activos financieros,242694.01
2129,6807,ahorro,Activos financieros,78122.13
2130,6424,plan de jubilación,Activos financieros,220549.16
2131,5043,plan de jubilación,Activos financieros,232910.29
2132,4833,ahorro,Activos financieros,74894.03
2133,11632,ahorro,Activos financieros,63571.77
2134,12002,plan de jubilación,Activos financieros,18261.35
2135,573,ahorro,Activos financieros,32272.00
2136,10513,ahorro,Activos financieros,33019.75
2137,6805,ahorro,Activos financieros,15743.15
2138,11341,inversiones,Activos financieros,299212.82
2139,8827,inversiones,Activos financieros,173001.20
2140,7792,ahorro,Activos financieros,43477.60
2141,1210,ahorro,Activos financieros,13652.81
2142,11902,plan de jubilación,Activos financieros,145002.94
2143,11215,inversiones,Activos financieros,120358.20
2144,6739,plan de jubilación,Activos financieros,127946.66
2145,9330,ahorro,Activos financieros,76322.28
2146,11155,inversiones,Activos financieros,60234.45
2147,9047,inversiones,Activos financieros,171827.87
2148,10412,inversiones,Activos financieros,299126.55
2149,7009,ahorro,Activos financieros,24610.35
2150,10664,plan de jubilación,Activos financieros,84235.85
2151,927,ahorro,Activos financieros,11696.72
2152,7233,plan de jubilación,Activos financieros,94490.57
2153,10041,plan de jubilación,Activos financieros,89408.60
2154,11766,ahorro,Activos financieros,77083.29
2155,2431,plan de jubilación,Activos financieros,155974.14
2156,2877,inversiones,Activos financieros,44599.72
2157,4348,ahorro,Activos financieros,20368.68
2158,4177,ahorro,Activos financieros,75894.51
2159,5718,ahorro,Activos financieros,74088.37
2160,5770,inversiones,Activos financieros,278092.18
2161,3263,ahorro,Activos financieros,34655.50
2162,7103,plan de jubilación,Activos financieros,115265.08
2163,8337,plan de jubilación,Activos financieros,56207.34
2164,2082,ahorro,Activos financieros,20778.23
2165,11413,plan de jubilación,Activos financieros,139456.01
2166,11022,inversiones,Activos financieros,297698.34
2167,6485,inversiones,Activos financieros,200809.91
2168,3487,inversiones,Activos financieros,271906.05
2169,8747,ahorro,Activos financieros,25917.91
2170,5246,plan de jubilación,Activos financieros,54170.53
2171,3217,inversiones,Activos financieros,82113.15
2172,11125,inversiones,Activos financieros,283607.77
2173,3630,plan de jubilación,Activos financieros,166791.34
2174,574,inversiones,Activos financieros,108705.52
2175,10065,ahorro,Activos financieros,29603.31
2176,7690,plan de jubilación,Activos financieros,61636.31
2177,7484,inversiones,Activos financieros,293006.97
2178,3961,plan de jubilación,Activos financieros,123742.23
2179,10336,inversiones,Activos financieros,27318.18
2180,1496,inversiones,Activos financieros,290070.62
2181,7956,inversiones,Activos financieros,7425.05
2182,9463,inversiones,Activos financieros,92173.33
2183,3232,plan de jubilación,Activos financieros,187375.73
2184,6443,plan de jubilación,Activos financieros,172656.28
2185,370,inversiones,Activos financieros,91395.54
2186,3768,plan de jubilación,Activos financieros,203913.75
2187,6931,plan de jubilación,Activos financieros,220275.93
2188,8660,inversiones,Activos financieros,284785.81
2189,3466,ahorro,Activos financieros,34507.72
2190,6632,inversiones,Activos financieros,42040.94
2191,8391,plan de jubilación,Activos financieros,132575.87
2192,10848,inversiones,Activos financieros,261937.74
2193,12343,ahorro,Activos financieros,42024.67
2194,5527,ahorro,Activos financieros,42933.27
2195,1423,inversiones,Activos financieros,99456.14
2196,11637,ahorro,Activos financieros,21072.35
2197,8066,inversiones,Activos financieros,162864.79
2198,2482,ahorro,Activos financieros,31245.34
2199,11312,inversiones,Activos financieros,272959.25
2200,2008,ahorro,Activos financieros,65795.06
2201,1378,ahorro,Activos financieros,32090.87
2202,284,inversiones,Activos financieros,284631.87
2203,4886,ahorro,Activos financieros,32100.96
2204,3716,inversiones,Activos financieros,9815.52
2205,10287,plan de jubilación,Activos financieros,240493.07
2206,11542,plan de jubilación,Activos financieros,187674.38
2207,7818,inversiones,Activos financieros,82865.05
2208,11678,ahorro,Activos financieros,13588.82
2209,633,inversiones,Activos financieros,185467.01
2210,1328,inversiones,Activos financieros,184096.24
2211,527,ahorro,Activos financieros,23475.78
2212,10970,plan de jubilación,Activos financieros,24471.48
2213,1132,ahorro,Activos financieros,50481.30
2214,8694,plan de jubilación,Activos financieros,179444.69
2215,11487,ahorro,Activos financieros,85286.88
2216,2232,plan de jubilación,Activos financieros,38690.62
2217,8444,ahorro,Activos financieros,3706.84
2218,4403,plan de jubilación,Activos financieros,237798.52
2219,2050,inversiones,Activos financieros,201730.39
2220,9436,ahorro,Activos financieros,7080.56
2221,8173,inversiones,Activos financieros,147492.93
2222,5315,plan de jubilación,Activos financieros,222458.79
2223,403,plan de jubilación,Activos financieros,195172.61
2224,8022,inversiones,Activos financieros,247474.23
2225,377,plan de jubilación,Activos financieros,101566.92
2226,10661,inversiones,Activos financieros,178547.93
2227,10192,inversiones,Activos financieros,262859.11
2228,10042,inversiones,Activos financieros,33685.57
2229,2963,ahorro,Activos financieros,87839.10
2230,8656,inversiones,Activos financieros,161822.87
2231,3154,ahorro,Activos financieros,55991.24
2232,12083,inversiones,Activos financieros,288815.10
2233,1743,plan de jubilación,Activos financieros,112690.70
2234,7414,plan de jubilación,Activos financieros,118030.06
2235,5606,plan de jubilación,Activos financieros,155217.90
2236,9218,inversiones,Activos financieros,155573.93
2237,8904,plan de jubilación,Activos financieros,208323.91
2238,10087,ahorro,Activos financieros,72403.36
2239,8515,ahorro,Activos financieros,77983.75
2240,3942,inversiones,Activos financieros,41456.70
2241,2416,plan de jubilación,Activos financieros,115467.03
2242,552,plan de jubilación,Activos financieros,149627.29
2243,4331,ahorro,Activos financieros,88313.57
2244,11411,plan de jubilación,Activos financieros,84398.32
2245,10443,inversiones,Activos financieros,239149.38
2246,12139,inversiones,Activos financieros,37939.72
2247,63,inversiones,Activos financieros,135370.13
2248,5810,ahorro,Activos financieros,52619.82
2249,849,inversiones,Activos financieros,237528.91
2250,779,inversiones,Activos financieros,284976.41
2251,2708,inversiones,Activos financieros,114801.50
2252,8393,plan de jubilación,Activos financieros,143545.44
2253,8739,ahorro,Activos financieros,16631.35
2254,5887,ahorro,Activos financieros,77031.10
2255,5523,plan de jubilación,Activos financieros,80475.24
2256,2797,plan de jubilación,Activos financieros,75751.23
2257,3782,ahorro,Activos financieros,89904.92
2258,9436,ahorro,Activos financieros,62444.75
2259,1734,ahorro,Activos financieros,46134.94
2260,11717,inversiones,Activos financieros,242428.91
2261,7070,plan de jubilación,Activos financieros,63280.20
2262,3614,inversiones,Activos financieros,143237.88
2263,4796,plan de jubilación,Activos financieros,24454.20
2264,7866,ahorro,Activos financieros,24848.96
2265,2490,plan de jubilación,Activos financieros,156842.68
2266,3553,ahorro,Activos financieros,5367.42
2267,4986,ahorro,Activos financieros,65501.05
2268,4614,ahorro,Activos financieros,85456.01
2269,10354,inversiones,Activos financieros,251566.32
2270,6987,plan de jubilación,Activos financieros,230494.25
2271,7317,ahorro,Activos financieros,41987.21
2272,9258,ahorro,Activos financieros,67373.00
2273,852,inversiones,Activos financieros,207762.57
2274,3468,inversiones,Activos financieros,236404.97
2275,12353,plan de jubilación,Activos financieros,188587.03
2276,8104,ahorro,Activos financieros,9766.07
2277,3736,plan de jubilación,Activos financieros,95299.51
2278,9749,ahorro,Activos financieros,75964.98
2279,4119,ahorro,Activos financieros,29636.85
2280,4641,ahorro,Activos financieros,69614.63
2281,8703,plan de jubilación,Activos financieros,134127.92
2282,6159,ahorro,Activos financieros,69735.03
2283,7905,ahorro,Activos financieros,11375.57
2284,3228,inversiones,Activos financieros,159155.04
2285,4930,plan de jubilación,Activos financieros,182398.16
2286,8415,inversiones,Activos financieros,86869.00
2287,8854,plan de jubilación,Activos financieros,68616.71
2288,8172,inversiones,Activos financieros,106802.15
2289,730,inversiones,Activos financieros,169227.67
2290,10750,inversiones,Activos financieros,189925.42
2291,2479,ahorro,Activos financieros,88424.54
2292,5748,inversiones,Activos financieros,87855.93
2293,6488,ahorro,Activos financieros,12261.61
2294,33,inversiones,Activos financieros,239223.03
2295,12097,ahorro,Activos financieros,80056.65
2296,3006,plan de jubilación,Activos financieros,16145.59
2297,2078,inversiones,Activos financieros,242007.01
2298,774,ahorro,Activos financieros,64241.52
2299,3990,plan de jubilación,Activos financieros,67332.29
2300,9812,plan de jubilación,Activos financieros,78569.58
2301,801,plan de jubilación,Activos financieros,192922.99
2302,8881,inversiones,Activos financieros,100651.58
2303,3937,inversiones,Activos financieros,171107.54
2304,7219,ahorro,Activos financieros,19804.55
2305,2473,inversiones,Activos financieros,144253.37
2306,6020,ahorro,Activos financieros,64742.40
2307,1847,ahorro,Activos financieros,62906.45
2308,7232,plan de jubilación,Activos financieros,118305.17
2309,1542,inversiones,Activos financieros,17750.66
2310,7802,plan de jubilación,Activos financieros,143410.95
2311,4849,plan de jubilación,Activos financieros,141018.42
2312,6209,ahorro,Activos financieros,57951.07
2313,533,plan de jubilación,Activos financieros,21222.20
2314,2867,plan de jubilación,Activos financieros,210981.09
2315,11099,plan de jubilación,Activos financieros,158495.16
2316,7976,inversiones,Activos financieros,182101.04
2317,8318,inversiones,Activos financieros,35936.55
2318,10218,inversiones,Activos financieros,257488.02
2319,4411,ahorro,Activos financieros,27513.99
2320,6071,plan de jubilación,Activos financieros,219876.94
2321,10649,plan de jubilación,Activos financieros,208217.08
2322,7348,ahorro,Activos financieros,52747.49
2323,10244,ahorro,Activos financieros,37734.46
2324,9290,ahorro,Activos financieros,91378.71
2325,2454,inversiones,Activos financieros,8455.50
2326,10739,inversiones,Activos financieros,47069.26
2327,1103,plan de jubilación,Activos financieros,184448.06
2328,6095,plan de jubilación,Activos financieros,195005.64
2329,4349,ahorro,Activos financieros,82302.78
2330,12083,inversiones,Activos financieros,297823.38
2331,874,inversiones,Activos financieros,11929.21
2332,10612,inversiones,Activos financieros,259578.25
2333,2593,ahorro,Activos financieros,31442.64
2334,5495,inversiones,Activos financieros,254589.08
2335,9941,plan de jubilación,Activos financieros,119384.60
2336,6110,ahorro,Activos financieros,52297.48
2337,9776,inversiones,Activos financieros,94431.76
2338,949,plan de jubilación,Activos financieros,161518.46
2339,11687,plan de jubilación,Activos financieros,54136.10
2340,9134,plan de jubilación,Activos financieros,135407.57
2341,10279,inversiones,Activos financieros,36177.60
2342,2867,ahorro,Activos financieros,27726.87
2343,1930,inversiones,Activos financieros,168328.10
2344,11377,ahorro,Activos financieros,54481.61
2345,2225,plan de jubilación,Activos financieros,71407.76
2346,7472,plan de jubilación,Activos financieros,145650.32
2347,5219,ahorro,Activos financieros,31482.07
2348,11171,inversiones,Activos financieros,133650.64
2349,5891,ahorro,Activos financieros,47338.19
2350,10404,ahorro,Activos financieros,11039.73
2351,2340,ahorro,Activos financieros,42933.34
2352,4141,inversiones,Activos financieros,179240.29
2353,6072,inversiones,Activos financieros,251016.15
2354,1565,plan de jubilación,Activos financieros,155997.26
2355,5244,plan de jubilación,Activos financieros,205273.28
2356,9714,inversiones,Activos financieros,242980.65
2357,5406,plan de jubilación,Activos financieros,144108.38
2358,439,inversiones,Activos financieros,141014.50
2359,11454,plan de jubilación,Activos financieros,172697.10
2360,2372,plan de jubilación,Activos financieros,120283.74
2361,2623,ahorro,Activos financieros,86179.08
2362,8744,plan de jubilación,Activos financieros,228651.09
2363,8977,ahorro,Activos financieros,70111.65
2364,6320,plan de jubilación,Activos financieros,198250.78
2365,5505,plan de jubilación,Activos financieros,124439.15
2366,11896,plan de jubilación,Activos financieros,32657.33
2367,4812,plan de jubilación,Activos financieros,212212.73
2368,8046,plan de jubilación,Activos financieros,153087.86
2369,6611,inversiones,Activos financieros,31776.73
2370,7396,ahorro,Activos financieros,32924.04
2371,5420,ahorro,Activos financieros,79346.88
2372,1416,plan de jubilación,Activos financieros,103200.04
2373,346,ahorro,Activos financieros,62277.05
2374,4083,ahorro,Activos financieros,97402.23
2375,7570,ahorro,Activos financieros,34401.06
2376,1413,inversiones,Activos financieros,129913.40
2377,1222,inversiones,Activos financieros,236410.70
2378,3729,inversiones,Activos financieros,71610.14
2379,6877,inversiones,Activos financieros,24290.43
2380,757,inversiones,Activos financieros,251187.71
2381,6340,inversiones,Activos financieros,179226.57
2382,10145,inversiones,Activos financieros,30198.52
2383,11186,ahorro,Activos financieros,31149.55
2384,3393,ahorro,Activos financieros,60026.79
2385,9239,inversiones,Activos financieros,231631.67
2386,9749,plan de jubilación,Activos financieros,126102.31
2387,6612,ahorro,Activos financieros,9508.03
2388,4257,inversiones,Activos financieros,271073.55
2389,8691,ahorro,Activos financieros,75829.23
2390,12316,ahorro,Activos financieros,45570.95
2391,11080,plan de jubilación,Activos financieros,155815.18
2392,11206,ahorro,Activos financieros,20963.34
2393,6616,plan de jubilación,Activos financieros,144717.72
2394,8541,plan de jubilación,Activos financieros,230032.90
2395,12038,inversiones,Activos financieros,294791.51
2396,4483,ahorro,Activos financieros,58481.33
2397,4580,inversiones,Activos financieros,121855.03
2398,11002,plan de jubilación,Activos financieros,20290.59
2399,8321,ahorro,Activos financieros,583.91
2400,4803,plan de jubilación,Activos financieros,31876.09
2401,10116,ahorro,Activos financieros,23906.50
2402,2620,inversiones,Activos financieros,118886.23
2403,9087,inversiones,Activos financieros,115454.09
2404,6807,plan de jubilación,Activos financieros,138554.10
2405,9260,ahorro,Activos financieros,47749.71
2406,4876,inversiones,Activos financieros,115993.92
2407,2273,plan de jubilación,Activos financieros,42795.49
2408,4495,ahorro,Activos financieros,13860.61
2409,2522,inversiones,Activos financieros,5696.63
2410,11110,plan de jubilación,Activos financieros,166192.04
2411,819,ahorro,Activos financieros,14153.42
2412,9398,plan de jubilación,Activos financieros,223927.70
2413,11531,inversiones,Activos financieros,279162.99
2414,7833,ahorro,Activos financieros,45712.24
2415,612,inversiones,Activos financieros,246201.36
2416,8331,plan de jubilación,Activos financieros,60306.53
2417,2793,inversiones,Activos financieros,3221.57
2418,4990,inversiones,Activos financieros,71788.24
2419,3099,plan de jubilación,Activos financieros,105655.26
2420,5097,inversiones,Activos financieros,110724.04
2421,2426,inversiones,Activos financieros,145497.17
2422,3216,ahorro,Activos financieros,58236.74
2423,11864,ahorro,Activos financieros,14637.70
2424,2498,inversiones,Activos financieros,295090.15
2425,2095,plan de jubilación,Activos financieros,131652.64
2426,11120,inversiones,Activos financieros,27445.46
2427,3956,inversiones,Activos financieros,222764.15
2428,592,ahorro,Activos financieros,68565.36
2429,11085,inversiones,Activos financieros,94437.42
2430,8284,plan de jubilación,Activos financieros,136083.15
2431,7644,plan de jubilación,Activos financieros,116238.52
2432,5439,inversiones,Activos financieros,220410.55
2433,10306,plan de jubilación,Activos financieros,240342.42
2434,448,plan de jubilación,Activos financieros,46039.50
2435,11199,inversiones,Activos financieros,225078.16
2436,7033,inversiones,Activos financieros,78872.50
2437,4183,plan de jubilación,Activos financieros,146644.57
2438,3537,ahorro,Activos financieros,65803.83
2439,428,inversiones,Activos financieros,187670.78
2440,2697,plan de jubilación,Activos financieros,25214.99
2441,10392,ahorro,Activos financieros,85218.80
2442,6425,plan de jubilación,Activos financieros,37472.00
2443,2791,plan de jubilación,Activos financieros,215175.30
2444,12349,inversiones,Activos financieros,34353.27
2445,1000,inversiones,Activos financieros,221951.20
2446,11217,plan de jubilación,Activos financieros,95592.87
2447,8149,plan de jubilación,Activos financieros,196719.29
2448,1607,plan de jubilación,Activos financieros,49298.25
2449,6853,ahorro,Activos financieros,34613.38
2450,6183,ahorro,Activos financieros,59756.64
2451,4341,plan de jubilación,Activos financieros,189426.52
2452,1252,plan de jubilación,Activos financieros,63297.12
2453,4741,inversiones,Activos financieros,191634.83
2454,7666,inversiones,Activos financieros,220573.97
2455,10791,ahorro,Activos financieros,64404.98
2456,10228,ahorro,Activos financieros,17176.24
2457,3472,plan de jubilación,Activos financieros,78834.95
2458,7719,inversiones,Activos financieros,70864.73
2459,9853,inversiones,Activos financieros,117631.08
2460,2843,ahorro,Activos financieros,53278.99
2461,12038,ahorro,Activos financieros,29234.83
2462,9390,plan de jubilación,Activos financieros,171230.88
2463,9845,inversiones,Activos financieros,286805.35
2464,4730,inversiones,Activos financieros,191589.82
2465,958,inversiones,Activos financieros,275494.56
2466,1702,plan de jubilación,Activos financieros,71229.90
2467,8850,plan de jubilación,Activos financieros,165314.10
2468,10394,plan de jubilación,Activos financieros,194422.00
2469,4609,inversiones,Activos financieros,201895.07
2470,8529,inversiones,Activos financieros,101884.57
2471,7373,ahorro,Activos financieros,31670.35
2472,4013,inversiones,Activos financieros,3534.37
2473,4570,ahorro,Activos financieros,41419.25
2474,10192,ahorro,Activos financieros,68707.21
2475,7353,ahorro,Activos financieros,72662.44
2476,9505,ahorro,Activos financieros,3887.16
2477,3325,ahorro,Activos financieros,6159.75
2478,10297,inversiones,Activos financieros,268296.12
2479,3898,inversiones,Activos financieros,191786.78
2480,2364,ahorro,Activos financieros,9095.44
2481,8694,ahorro,Activos financieros,37907.86
2482,5077,inversiones,Activos financieros,241156.82
2483,9147,ahorro,Activos financieros,69717.54
2484,678,plan de jubilación,Activos financieros,119404.12
2485,3670,inversiones,Activos financieros,136579.69
2486,1382,plan de jubilación,Activos financieros,174594.27
2487,9241,plan de jubilación,Activos financieros,68047.47
2488,3523,plan de jubilación,Activos financieros,195390.96
2489,4030,plan de jubilación,Activos financieros,86500.41
2490,5246,plan de jubilación,Activos financieros,239123.40
2491,4539,ahorro,Activos financieros,44337.20
2492,1171,ahorro,Activos financieros,61225.04
2493,6441,inversiones,Activos financieros,148125.13
2494,1766,inversiones,Activos financieros,230843.49
2495,5899,inversiones,Activos financieros,193358.11
2496,3885,inversiones,Activos financieros,78439.88
2497,3475,ahorro,Activos financieros,7506.03
2498,6247,plan de jubilación,Activos financieros,195423.11
2499,1375,plan de jubilación,Activos financieros,41469.30
2500,6521,ahorro,Activos financieros,93322.93
2501,10051,plan de jubilación,Activos financieros,70276.94
2502,593,plan de jubilación,Activos financieros,226631.30
2503,9112,ahorro,Activos financieros,51780.61
2504,11225,plan de jubilación,Activos financieros,111834.13
2505,9474,ahorro,Activos financieros,54242.81
2506,11781,plan de jubilación,Activos financieros,238768.06
2507,931,ahorro,Activos financieros,56940.77
2508,2221,plan de jubilación,Activos financieros,172049.76
2509,9534,ahorro,Activos financieros,63411.12
2510,6886,ahorro,Activos financieros,36852.86
2511,9415,ahorro,Activos financieros,84197.57
2512,10861,inversiones,Activos financieros,61733.02
2513,4242,ahorro,Activos financieros,96767.54
2514,5906,ahorro,Activos financieros,30237.60
2515,4688,ahorro,Activos financieros,63246.40
2516,5640,plan de jubilación,Activos financieros,25791.31
2517,8576,plan de jubilación,Activos financieros,185154.42
2518,7447,ahorro,Activos financieros,19712.73
2519,1442,inversiones,Activos financieros,72307.05
2520,6050,ahorro,Activos financieros,79377.55
2521,2195,plan de jubilación,Activos financieros,127422.62
2522,7293,ahorro,Activos financieros,4185.75
2523,4414,plan de jubilación,Activos financieros,198005.74
2524,6177,plan de jubilación,Activos financieros,33955.84
2525,8861,inversiones,Activos financieros,157412.77
2526,7816,inversiones,Activos financieros,45537.14
2527,12278,ahorro,Activos financieros,92519.17
2528,5458,inversiones,Activos financieros,43335.55
2529,8861,ahorro,Activos financieros,47386.35
2530,1373,ahorro,Activos financieros,24646.91
2531,844,ahorro,Activos financieros,1929.34
2532,4908,ahorro,Activos financieros,90513.90
2533,4050,plan de jubilación,Activos financieros,154750.34
2534,3319,ahorro,Activos financieros,81871.12
2535,543,ahorro,Activos financieros,49965.78
2536,7174,ahorro,Activos financieros,6779.46
2537,4728,plan de jubilación,Activos financieros,87649.06
2538,8096,inversiones,Activos financieros,121200.57
2539,8354,inversiones,Activos financieros,173214.14
2540,5294,plan de jubilación,Activos financieros,209924.64
2541,7496,ahorro,Activos financieros,59511.98
2542,5700,ahorro,Activos financieros,12514.18
2543,8458,plan de jubilación,Activos financieros,46172.46
2544,8561,inversiones,Activos financieros,50336.83
2545,6964,inversiones,Activos financieros,13168.97
2546,506,inversiones,Activos financieros,184120.01
2547,1812,ahorro,Activos financieros,88022.88
2548,10636,ahorro,Activos financieros,1218.79
2549,8672,inversiones,Activos financieros,195874.98
2550,10473,plan de jubilación,Activos financieros,174908.36
2551,953,inversiones,Activos financieros,38940.83
2552,5830,inversiones,Activos financieros,82013.97
2553,8809,plan de jubilación,Activos financieros,63617.17
2554,9563,inversiones,Activos financieros,207810.40
2555,7912,ahorro,Activos financieros,71861.28
2556,7905,ahorro,Activos financieros,62905.57
2557,7734,plan de jubilación,Activos financieros,107602.54
2558,6125,ahorro,Activos financieros,19594.33
2559,1656,ahorro,Activos financieros,62082.63
2560,5552,inversiones,Activos financieros,66563.56
2561,5297,inversiones,Activos financieros,63224.50
2562,1038,ahorro,Activos financieros,11711.57
2563,3442,inversiones,Activos financieros,253290.73
2564,7594,plan de jubilación,Activos financieros,48199.34
2565,1441,ahorro,Activos financieros,5875.75
2566,3329,plan de jubilación,Activos financieros,56349.49
2567,3401,plan de jubilación,Activos financieros,156120.74
2568,10187,ahorro,Activos financieros,10889.90
2569,1638,inversiones,Activos financieros,53590.39
2570,3870,plan de jubilación,Activos financieros,131151.41
2571,1212,ahorro,Activos financieros,72279.61
2572,10600,inversiones,Activos financieros,98465.72
2573,11548,inversiones,Activos financieros,203378.91
2574,5094,ahorro,Activos financieros,78008.04
2575,7488,ahorro,Activos financieros,10257.38
2576,7642,plan de jubilación,Activos financieros,218122.14
2577,799,ahorro,Activos financieros,7816.21
2578,8575,plan de jubilación,Activos financieros,18313.14
2579,7662,ahorro,Activos financieros,22008.43
2580,4702,plan de jubilación,Activos financieros,48624.89
2581,2908,ahorro,Activos financieros,46045.15
2582,3978,inversiones,Activos financieros,108218.47
2583,8875,ahorro,Activos financieros,33921.19
2584,6566,inversiones,Activos financieros,171031.08
2585,11786,ahorro,Activos financieros,11555.37
2586,8449,plan de jubilación,Activos financieros,107464.84
2587,11747,ahorro,Activos financieros,88697.69
2588,6196,ahorro,Activos financieros,79059.92
2589,8597,inversiones,Activos financieros,271767.85
2590,5210,inversiones,Activos financieros,256646.20
2591,10915,plan de jubilación,Activos financieros,214958.57
2592,8911,ahorro,Activos financieros,59362.30
2593,2971,plan de jubilación,Activos financieros,8553.44
2594,745,inversiones,Activos financieros,261906.94
2595,10134,plan de jubilación,Activos financieros,111390.94
2596,8581,inversiones,Activos financieros,283929.45
2597,316,ahorro,Activos financieros,42068.30
2598,2368,ahorro,Activos financieros,99131.71
2599,3936,inversiones,Activos financieros,11052.55
2600,344,plan de jubilación,Activos financieros,122420.99
2601,10459,ahorro,Activos financieros,45517.92
2602,11281,ahorro,Activos financieros,56069.45
2603,451,inversiones,Activos financieros,219804.10
2604,8884,ahorro,Activos financieros,36161.37
2605,11072,inversiones,Activos financieros,299686.55
2606,3930,plan de jubilación,Activos financieros,168913.72
2607,4579,inversiones,Activos financieros,138325.57
2608,11645,inversiones,Activos financieros,175514.37
2609,6513,plan de jubilación,Activos financieros,194099.58
2610,4868,plan de jubilación,Activos financieros,50311.71
2611,10651,inversiones,Activos financieros,139824.44
2612,11300,ahorro,Activos financieros,86108.07
2613,11780,plan de jubilación,Activos financieros,223891.44
2614,7661,inversiones,Activos financieros,10781.54
2615,10760,plan de jubilación,Activos financieros,176023.47
2616,6832,inversiones,Activos financieros,172993.58
2617,11121,inversiones,Activos financieros,25206.75
2618,5943,inversiones,Activos financieros,279740.74
2619,6721,inversiones,Activos financieros,109833.17
2620,12082,ahorro,Activos financieros,38604.02
2621,7751,inversiones,Activos financieros,13221.43
2622,398,ahorro,Activos financieros,64993.18
2623,8253,ahorro,Activos financieros,56295.44
2624,11831,ahorro,Activos financieros,98134.54
2625,10579,inversiones,Activos financieros,34953.75
2626,3992,inversiones,Activos financieros,281805.23
2627,8764,inversiones,Activos financieros,63728.40
2628,2236,ahorro,Activos financieros,32386.15
2629,6417,inversiones,Activos financieros,204387.79
2630,5837,ahorro,Activos financieros,6805.23
2631,11664,plan de jubilación,Activos financieros,124125.59
2632,1499,ahorro,Activos financieros,47281.30
2633,8132,inversiones,Activos financieros,247788.33
2634,11624,plan de jubilación,Activos financieros,157133.06
2635,9752,inversiones,Activos financieros,242829.97
2636,5268,ahorro,Activos financieros,89244.37
2637,2293,ahorro,Activos financieros,8476.96
2638,7637,plan de jubilación,Activos financieros,239772.84
2639,8967,ahorro,Activos financieros,16894.24
2640,7163,inversiones,Activos financieros,45238.26
2641,9056,ahorro,Activos financieros,52308.42
2642,3924,ahorro,Activos financieros,29670.36
2643,1107,inversiones,Activos financieros,279584.72
2644,630,plan de jubilación,Activos financieros,107931.84
